time (s)	time(hydraulic residence times)	pH probe (pH)	ANC_out	C_T	[H^+] concentration (M)	alpha 2	ANC_out closed	alpha 0	alpha 1	ANC_out open
911	1.095873932	3.745342732	-5.07375E-05	0.000615015	0.000179745	7.75311E-10	-0.000178035	0.997219432	0.002780568	-0.000179717
912	1.097076868	3.827066183	-5.18787E-05	0.000614276	0.000148913	1.12895E-09	-0.000146853	0.99664566	0.003354339	-0.00014888
913	1.098279803	3.77409792	-5.30185E-05	0.000613537	0.000168229	8.8492E-10	-0.000166407	0.99702966	0.002970339	-0.0001682
914	1.099482738	3.750046969	-5.4157E-05	0.0006128	0.000177809	7.92267E-10	-0.000176086	0.997189234	0.002810765	-0.00017778
915	1.100685673	3.765054464	-5.52941E-05	0.000612063	0.000171769	8.48875E-10	-0.000169989	0.997090695	0.002909304	-0.00017174
916	1.101888608	3.764512539	-5.64298E-05	0.000611327	0.000171984	8.46762E-10	-0.000170207	0.997094313	0.002905687	-0.000171955
917	1.103091543	3.812380314	-5.75642E-05	0.000610592	0.000154035	1.05524E-09	-0.000152055	0.99675683	0.003243169	-0.000154002
918	1.104294479	3.826779842	-5.86972E-05	0.000609858	0.000149012	1.12746E-09	-0.000146967	0.996647863	0.003352136	-0.000148978
919	1.105497414	3.848745823	-5.98289E-05	0.000609125	0.000141662	1.24726E-09	-0.000139515	0.996474569	0.00352543	-0.000141627
920	1.106700349	3.853117466	-6.09591E-05	0.000608393	0.000140243	1.27258E-09	-0.000138077	0.99643903	0.003560969	-0.000140208
921	1.107903284	3.884492159	-6.20881E-05	0.000607661	0.000130469	1.47001E-09	-0.000128144	0.996173275	0.003826723	-0.000130431
922	1.109106219	3.833269596	-6.32156E-05	0.000606931	0.000146801	1.16161E-09	-0.000144736	0.996597567	0.003402432	-0.000146767
923	1.110309154	3.88346529	-6.43419E-05	0.000606201	0.000130778	1.46308E-09	-0.000128464	0.996182278	0.00381772	-0.00013074
924	1.111512089	3.86383462	-6.54667E-05	0.000605472	0.000136825	1.33685E-09	-0.000134615	0.996350387	0.003649612	-0.000136788
